num_bdi_actions,num_rl_actions,plan_found,variation,error,score,bdi_score,complete,num_plans,plan_library_size,plans_pct,eps
11,0,1,238,False,100,100,False,3,26,5,294
11,0,1,239,False,100,100,False,3,26,5,294
0,100,0,240,True,58,0,False,0,27,5,294
0,100,0,241,True,67,0,False,0,28,5,294
0,100,0,242,True,58,0,False,0,29,5,294
0,100,0,243,True,67,0,False,0,30,5,294
0,100,0,244,True,67,0,False,0,31,5,294
0,100,0,245,True,67,0,False,0,32,5,294
0,100,0,246,True,67,0,False,0,33,5,294
0,100,0,247,True,58,0,False,0,34,5,294
0,100,0,248,True,67,0,False,0,35,5,294
0,100,0,249,True,67,0,False,0,36,5,294
0,100,0,250,True,58,0,False,0,37,5,294
0,100,0,251,True,58,0,False,0,38,5,294
0,100,0,252,True,58,0,False,0,39,5,294
0,100,0,253,True,58,0,False,0,40,5,294
0,100,0,254,True,58,0,False,0,41,5,294
11,0,1,255,False,100,100,False,3,41,5,294
11,0,1,256,False,100,100,False,3,41,5,294
9,0,1,257,False,100,100,False,3,41,5,294
11,91,1,258,True,83,75,True,3,41,5,294
11,91,1,259,True,83,75,True,3,41,5,294
11,0,1,260,False,100,100,False,3,41,5,294
11,0,1,261,False,100,100,False,3,41,5,294
11,0,1,262,False,100,100,False,3,41,5,294
11,0,1,263,False,100,100,False,3,41,5,294
11,0,1,264,False,100,100,False,3,41,5,294
11,0,1,265,False,100,100,False,3,41,5,294
11,0,1,266,False,100,100,False,3,41,5,294
11,0,1,267,False,100,100,False,3,41,5,294
9,0,1,268,False,100,100,False,3,41,5,294
9,0,1,269,False,100,100,False,3,41,5,294
0,100,0,270,True,67,0,False,0,41,5,294
0,100,0,271,True,67,0,False,0,41,5,294
0,100,0,272,True,58,0,False,0,41,5,294
0,100,0,273,True,67,0,False,0,41,5,294
0,100,0,274,True,67,0,False,0,41,5,294
0,100,0,275,True,67,0,False,0,41,5,294
0,100,0,276,True,67,0,False,0,41,5,294
0,100,0,277,True,58,0,False,0,41,5,294
0,100,0,278,True,58,0,False,0,41,5,294
0,100,0,279,True,58,0,False,0,41,5,294
0,100,0,280,True,58,0,False,0,41,5,294
0,100,0,281,True,67,0,False,0,41,5,294
0,100,0,282,True,67,0,False,0,41,5,294
0,100,0,283,True,58,0,False,0,41,5,294
0,100,0,284,True,67,0,False,0,41,5,294
9,0,1,285,False,100,100,False,3,41,5,294
9,0,1,286,False,100,100,False,3,41,5,294
11,0,1,287,False,100,100,False,3,41,5,294
11,91,1,288,True,83,75,True,3,41,5,294
11,91,1,289,True,83,75,True,3,41,5,294
9,0,1,290,False,100,100,False,3,41,5,294
11,0,1,291,False,100,100,False,3,41,5,294
11,0,1,292,False,100,100,False,3,41,5,294
9,0,1,293,False,100,100,False,3,41,5,294
11,0,1,294,False,100,100,False,3,41,5,294
9,0,1,295,False,100,100,False,3,41,5,294
11,0,1,296,False,100,100,False,3,41,5,294
11,0,1,297,False,100,100,False,3,41,5,294
11,0,1,298,False,100,100,False,3,41,5,294
11,0,1,299,False,100,100,False,3,41,5,294
11,0,1,225,False,100,100,False,3,26,5,352
11,0,1,226,False,100,100,False,3,26,5,352
9,0,1,227,False,100,100,False,3,26,5,352
9,94,1,228,True,75,75,True,3,26,5,352
11,91,1,229,True,75,75,True,3,26,5,352
9,0,1,230,False,100,100,False,3,26,5,352
11,0,1,231,False,100,100,False,3,26,5,352
11,0,1,232,False,100,100,False,3,26,5,352
9,0,1,233,False,100,100,False,3,26,5,352
11,0,1,234,False,100,100,False,3,26,5,352
11,0,1,235,False,100,100,False,3,26,5,352
9,0,1,236,False,100,100,False,3,26,5,352
11,0,1,237,False,100,100,False,3,26,5,352
11,0,1,238,False,100,100,False,3,26,5,352
11,0,1,239,False,100,100,False,3,26,5,352
0,100,0,240,True,67,0,False,0,27,5,352
0,100,0,241,True,67,0,False,0,28,5,352
0,100,0,242,True,67,0,False,0,29,5,352
0,100,0,243,True,83,0,False,0,30,5,352
0,100,0,244,True,67,0,False,0,31,5,352
0,100,0,245,True,83,0,False,0,32,5,352
0,100,0,246,True,67,0,False,0,33,5,352
0,100,0,247,True,67,0,False,0,34,5,352
0,100,0,248,True,67,0,False,0,35,5,352
0,100,0,249,True,67,0,False,0,36,5,352
0,100,0,250,True,75,0,False,0,37,5,352
0,100,0,251,True,75,0,False,0,38,5,352
0,100,0,252,True,75,0,False,0,39,5,352
0,100,0,253,True,75,0,False,0,40,5,352
0,100,0,254,True,75,0,False,0,41,5,352
11,0,1,255,False,100,100,False,3,41,5,352
11,0,1,256,False,100,100,False,3,41,5,352
9,0,1,257,False,100,100,False,3,41,5,352
11,91,1,258,True,75,75,True,3,41,5,352
11,91,1,259,True,75,75,True,3,41,5,352
11,0,1,260,False,100,100,False,3,41,5,352
11,0,1,261,False,100,100,False,3,41,5,352
11,0,1,262,False,100,100,False,3,41,5,352
11,0,1,263,False,100,100,False,3,41,5,352
11,0,1,264,False,100,100,False,3,41,5,352
11,0,1,265,False,100,100,False,3,41,5,352
11,0,1,266,False,100,100,False,3,41,5,352
11,0,1,267,False,100,100,False,3,41,5,352
9,0,1,268,False,100,100,False,3,41,5,352
9,0,1,269,False,100,100,False,3,41,5,352
0,100,0,270,True,67,0,False,0,41,5,352
0,100,0,271,True,67,0,False,0,41,5,352
0,100,0,272,True,67,0,False,0,41,5,352
0,100,0,273,True,67,0,False,0,41,5,352
0,100,0,274,True,67,0,False,0,41,5,352
0,100,0,275,True,67,0,False,0,41,5,352
0,100,0,276,True,67,0,False,0,41,5,352
0,100,0,277,True,67,0,False,0,41,5,352
0,100,0,278,True,75,0,False,0,41,5,352
0,100,0,279,True,67,0,False,0,41,5,352
0,100,0,280,True,75,0,False,0,41,5,352
0,100,0,281,True,67,0,False,0,41,5,352
0,100,0,282,True,67,0,False,0,41,5,352
0,100,0,283,True,75,0,False,0,41,5,352
0,100,0,284,True,67,0,False,0,41,5,352
9,0,1,285,False,100,100,False,3,41,5,352
9,0,1,286,False,100,100,False,3,41,5,352
11,0,1,287,False,100,100,False,3,41,5,352
11,91,1,288,True,75,75,True,3,41,5,352
11,91,1,289,True,75,75,True,3,41,5,352
9,0,1,290,False,100,100,False,3,41,5,352
11,0,1,291,False,100,100,False,3,41,5,352
11,0,1,292,False,100,100,False,3,41,5,352
9,0,1,293,False,100,100,False,3,41,5,352
11,0,1,294,False,100,100,False,3,41,5,352
9,0,1,295,False,100,100,False,3,41,5,352
11,0,1,296,False,100,100,False,3,41,5,352
11,0,1,297,False,100,100,False,3,41,5,352
11,0,1,298,False,100,100,False,3,41,5,352
11,0,1,299,False,100,100,False,3,41,5,352
11,0,1,225,False,100,100,False,3,26,5,407
11,0,1,226,False,100,100,False,3,26,5,407
9,0,1,227,False,100,100,False,3,26,5,407
9,94,1,228,True,75,75,True,3,26,5,407
11,91,1,229,True,75,75,True,3,26,5,407
9,0,1,230,False,100,100,False,3,26,5,407
11,0,1,231,False,100,100,False,3,26,5,407
11,0,1,232,False,100,100,False,3,26,5,407
9,0,1,233,False,100,100,False,3,26,5,407
11,0,1,234,False,100,100,False,3,26,5,407
11,0,1,235,False,100,100,False,3,26,5,407
9,0,1,236,False,100,100,False,3,26,5,407
11,0,1,237,False,100,100,False,3,26,5,407
11,0,1,238,False,100,100,False,3,26,5,407
11,0,1,239,False,100,100,False,3,26,5,407
0,100,0,240,True,67,0,False,0,27,5,407
0,100,0,241,True,67,0,False,0,28,5,407
0,100,0,242,True,67,0,False,0,29,5,407
0,100,0,243,True,67,0,False,0,30,5,407
0,100,0,244,True,67,0,False,0,31,5,407
0,100,0,245,True,67,0,False,0,32,5,407
0,100,0,246,True,67,0,False,0,33,5,407
0,100,0,247,True,67,0,False,0,34,5,407
0,100,0,248,True,67,0,False,0,35,5,407
0,100,0,249,True,67,0,False,0,36,5,407
0,100,0,250,True,58,0,False,0,37,5,407
0,100,0,251,True,58,0,False,0,38,5,407
0,100,0,252,True,58,0,False,0,39,5,407
0,100,0,253,True,58,0,False,0,40,5,407
0,100,0,254,True,58,0,False,0,41,5,407
11,0,1,255,False,100,100,False,3,41,5,407
11,0,1,256,False,100,100,False,3,41,5,407
9,0,1,257,False,100,100,False,3,41,5,407
11,91,1,258,True,75,75,True,3,41,5,407
11,91,1,259,True,75,75,True,3,41,5,407
11,0,1,260,False,100,100,False,3,41,5,407
11,0,1,261,False,100,100,False,3,41,5,407
11,0,1,262,False,100,100,False,3,41,5,407
11,0,1,263,False,100,100,False,3,41,5,407
11,0,1,264,False,100,100,False,3,41,5,407
11,0,1,265,False,100,100,False,3,41,5,407
11,0,1,266,False,100,100,False,3,41,5,407
11,0,1,267,False,100,100,False,3,41,5,407
9,0,1,268,False,100,100,False,3,41,5,407
9,0,1,269,False,100,100,False,3,41,5,407
0,100,0,270,True,67,0,False,0,41,5,407
0,100,0,271,True,67,0,False,0,41,5,407
0,100,0,272,True,67,0,False,0,41,5,407
0,100,0,273,True,67,0,False,0,41,5,407
0,100,0,274,True,67,0,False,0,41,5,407
0,100,0,275,True,67,0,False,0,41,5,407
0,100,0,276,True,67,0,False,0,41,5,407
0,100,0,277,True,67,0,False,0,41,5,407
0,100,0,278,True,58,0,False,0,41,5,407
0,100,0,279,True,67,0,False,0,41,5,407
0,100,0,280,True,58,0,False,0,41,5,407
0,100,0,281,True,67,0,False,0,41,5,407
0,100,0,282,True,67,0,False,0,41,5,407
0,100,0,283,True,58,0,False,0,41,5,407
0,100,0,284,True,67,0,False,0,41,5,407
9,0,1,285,False,100,100,False,3,41,5,407
9,0,1,286,False,100,100,False,3,41,5,407
11,0,1,287,False,100,100,False,3,41,5,407
11,91,1,288,True,75,75,True,3,41,5,407
11,91,1,289,True,75,75,True,3,41,5,407
9,0,1,290,False,100,100,False,3,41,5,407
11,0,1,291,False,100,100,False,3,41,5,407
11,0,1,292,False,100,100,False,3,41,5,407
9,0,1,293,False,100,100,False,3,41,5,407
11,0,1,294,False,100,100,False,3,41,5,407
9,0,1,295,False,100,100,False,3,41,5,407
11,0,1,296,False,100,100,False,3,41,5,407
11,0,1,297,False,100,100,False,3,41,5,407
11,0,1,298,False,100,100,False,3,41,5,407
11,0,1,299,False,100,100,False,3,41,5,407
11,0,1,225,False,100,100,False,3,26,5,461
11,0,1,226,False,100,100,False,3,26,5,461
9,0,1,227,False,100,100,False,3,26,5,461
9,94,1,228,True,83,75,True,3,26,5,461
11,91,1,229,True,83,75,True,3,26,5,461
9,0,1,230,False,100,100,False,3,26,5,461
11,0,1,231,False,100,100,False,3,26,5,461
11,0,1,232,False,100,100,False,3,26,5,461
9,0,1,233,False,100,100,False,3,26,5,461
11,0,1,234,False,100,100,False,3,26,5,461
11,0,1,235,False,100,100,False,3,26,5,461
9,0,1,236,False,100,100,False,3,26,5,461
11,0,1,237,False,100,100,False,3,26,5,461
11,0,1,238,False,100,100,False,3,26,5,461
11,0,1,239,False,100,100,False,3,26,5,461
0,100,0,240,True,17,0,False,0,27,5,461
0,100,0,241,True,17,0,False,0,28,5,461
0,100,0,242,True,17,0,False,0,29,5,461
0,100,0,243,True,25,0,False,0,30,5,461
0,100,0,244,True,17,0,False,0,31,5,461
0,100,0,245,True,25,0,False,0,32,5,461
0,100,0,246,True,17,0,False,0,33,5,461
0,100,0,247,True,17,0,False,0,34,5,461
0,100,0,248,True,17,0,False,0,35,5,461
0,100,0,249,True,17,0,False,0,36,5,461
0,100,0,250,True,17,0,False,0,37,5,461
0,100,0,251,True,17,0,False,0,38,5,461
0,100,0,252,True,17,0,False,0,39,5,461
0,100,0,253,True,17,0,False,0,40,5,461
0,100,0,254,True,17,0,False,0,41,5,461
11,0,1,255,False,100,100,False,3,41,5,461
11,0,1,256,False,100,100,False,3,41,5,461
9,0,1,257,False,100,100,False,3,41,5,461
11,91,1,258,True,83,75,True,3,41,5,461
11,91,1,259,True,83,75,True,3,41,5,461
11,0,1,260,False,100,100,False,3,41,5,461
11,0,1,261,False,100,100,False,3,41,5,461
11,0,1,262,False,100,100,False,3,41,5,461
11,0,1,263,False,100,100,False,3,41,5,461
11,0,1,264,False,100,100,False,3,41,5,461
11,0,1,265,False,100,100,False,3,41,5,461
11,0,1,266,False,100,100,False,3,41,5,461
11,0,1,267,False,100,100,False,3,41,5,461
9,0,1,268,False,100,100,False,3,41,5,461
9,0,1,269,False,100,100,False,3,41,5,461
0,100,0,270,True,17,0,False,0,41,5,461
0,100,0,271,True,17,0,False,0,41,5,461
0,100,0,272,True,8,0,False,0,41,5,461
0,100,0,273,True,17,0,False,0,41,5,461
0,100,0,274,True,17,0,False,0,41,5,461
0,100,0,275,True,17,0,False,0,41,5,461
0,100,0,276,True,17,0,False,0,41,5,461
0,100,0,277,True,17,0,False,0,41,5,461
0,100,0,278,True,17,0,False,0,41,5,461
0,100,0,279,True,17,0,False,0,41,5,461
0,100,0,280,True,17,0,False,0,41,5,461
0,100,0,281,True,17,0,False,0,41,5,461
0,100,0,282,True,17,0,False,0,41,5,461
0,100,0,283,True,17,0,False,0,41,5,461
0,100,0,284,True,17,0,False,0,41,5,461
9,0,1,285,False,100,100,False,3,41,5,461
9,0,1,286,False,100,100,False,3,41,5,461
11,0,1,287,False,100,100,False,3,41,5,461
11,91,1,288,True,83,75,True,3,41,5,461
11,91,1,289,True,83,75,True,3,41,5,461
9,0,1,290,False,100,100,False,3,41,5,461
11,0,1,291,False,100,100,False,3,41,5,461
11,0,1,292,False,100,100,False,3,41,5,461
9,0,1,293,False,100,100,False,3,41,5,461
11,0,1,294,False,100,100,False,3,41,5,461
9,0,1,295,False,100,100,False,3,41,5,461
11,0,1,296,False,100,100,False,3,41,5,461
11,0,1,297,False,100,100,False,3,41,5,461
11,0,1,298,False,100,100,False,3,41,5,461
11,0,1,299,False,100,100,False,3,41,5,461
11,0,1,225,False,100,100,False,3,26,5,520
11,0,1,226,False,100,100,False,3,26,5,520
9,0,1,227,False,100,100,False,3,26,5,520
9,94,1,228,True,75,75,True,3,26,5,520
11,91,1,229,True,75,75,True,3,26,5,520
9,0,1,230,False,100,100,False,3,26,5,520
11,0,1,231,False,100,100,False,3,26,5,520
11,0,1,232,False,100,100,False,3,26,5,520
9,0,1,233,False,100,100,False,3,26,5,520
11,0,1,234,False,100,100,False,3,26,5,520
11,0,1,235,False,100,100,False,3,26,5,520
9,0,1,236,False,100,100,False,3,26,5,520
11,0,1,237,False,100,100,False,3,26,5,520
11,0,1,238,False,100,100,False,3,26,5,520
11,0,1,239,False,100,100,False,3,26,5,520
0,100,0,240,True,58,0,False,0,27,5,520
0,100,0,241,True,58,0,False,0,28,5,520
0,100,0,242,True,58,0,False,0,29,5,520
0,100,0,243,True,25,0,False,0,30,5,520
0,100,0,244,True,67,0,False,0,31,5,520
0,100,0,245,True,25,0,False,0,32,5,520
0,100,0,246,True,58,0,False,0,33,5,520
0,100,0,247,True,17,0,False,0,34,5,520
0,100,0,248,True,67,0,False,0,35,5,520
0,100,0,249,True,58,0,False,0,36,5,520
0,100,0,250,True,17,0,False,0,37,5,520
0,100,0,251,True,17,0,False,0,38,5,520
0,100,0,252,True,25,0,False,0,39,5,520
0,100,0,253,True,25,0,False,0,40,5,520
0,100,0,254,True,25,0,False,0,41,5,520
11,0,1,255,False,100,100,False,3,41,5,520
11,0,1,256,False,100,100,False,3,41,5,520
9,0,1,257,False,100,100,False,3,41,5,520
11,91,1,258,True,75,75,True,3,41,5,520
11,91,1,259,True,75,75,True,3,41,5,520
11,0,1,260,False,100,100,False,3,41,5,520
11,0,1,261,False,100,100,False,3,41,5,520
11,0,1,262,False,100,100,False,3,41,5,520
11,0,1,263,False,100,100,False,3,41,5,520
11,0,1,264,False,100,100,False,3,41,5,520
11,0,1,265,False,100,100,False,3,41,5,520
11,0,1,266,False,100,100,False,3,41,5,520
11,0,1,267,False,100,100,False,3,41,5,520
9,0,1,268,False,100,100,False,3,41,5,520
9,0,1,269,False,100,100,False,3,41,5,520
0,100,0,270,True,67,0,False,0,41,5,520
0,100,0,271,True,58,0,False,0,41,5,520
0,100,0,272,True,58,0,False,0,41,5,520
0,100,0,273,True,67,0,False,0,41,5,520
0,100,0,274,True,67,0,False,0,41,5,520
0,100,0,275,True,67,0,False,0,41,5,520
0,100,0,276,True,67,0,False,0,41,5,520
0,100,0,277,True,17,0,False,0,41,5,520
0,100,0,278,True,17,0,False,0,41,5,520
0,100,0,279,True,67,0,False,0,41,5,520
0,100,0,280,True,17,0,False,0,41,5,520
0,100,0,281,True,58,0,False,0,41,5,520
0,100,0,282,True,58,0,False,0,41,5,520
0,100,0,283,True,25,0,False,0,41,5,520
0,100,0,284,True,58,0,False,0,41,5,520
9,0,1,285,False,100,100,False,3,41,5,520
9,0,1,286,False,100,100,False,3,41,5,520
11,0,1,287,False,100,100,False,3,41,5,520
11,91,1,288,True,75,75,True,3,41,5,520
11,91,1,289,True,75,75,True,3,41,5,520
9,0,1,290,False,100,100,False,3,41,5,520
11,0,1,291,False,100,100,False,3,41,5,520
11,0,1,292,False,100,100,False,3,41,5,520
9,0,1,293,False,100,100,False,3,41,5,520
11,0,1,294,False,100,100,False,3,41,5,520
9,0,1,295,False,100,100,False,3,41,5,520
11,0,1,296,False,100,100,False,3,41,5,520
11,0,1,297,False,100,100,False,3,41,5,520
11,0,1,298,False,100,100,False,3,41,5,520
11,0,1,299,False,100,100,False,3,41,5,520
11,0,1,225,False,100,100,False,3,26,5,576
11,0,1,226,False,100,100,False,3,26,5,576
9,0,1,227,False,100,100,False,3,26,5,576
9,94,1,228,True,75,75,True,3,26,5,576
11,91,1,229,True,75,75,True,3,26,5,576
9,0,1,230,False,100,100,False,3,26,5,576
11,0,1,231,False,100,100,False,3,26,5,576
11,0,1,232,False,100,100,False,3,26,5,576
9,0,1,233,False,100,100,False,3,26,5,576
11,0,1,234,False,100,100,False,3,26,5,576
11,0,1,235,False,100,100,False,3,26,5,576
9,0,1,236,False,100,100,False,3,26,5,576
11,0,1,237,False,100,100,False,3,26,5,576
11,0,1,238,False,100,100,False,3,26,5,576
11,0,1,239,False,100,100,False,3,26,5,576
0,100,0,240,True,8,0,False,0,27,5,576
0,100,0,241,True,8,0,False,0,28,5,576
0,100,0,242,True,8,0,False,0,29,5,576
0,100,0,243,True,25,0,False,0,30,5,576
0,100,0,244,True,8,0,False,0,31,5,576
0,100,0,245,True,25,0,False,0,32,5,576
0,100,0,246,True,8,0,False,0,33,5,576
0,100,0,247,True,8,0,False,0,34,5,576
0,100,0,248,True,8,0,False,0,35,5,576
0,100,0,249,True,8,0,False,0,36,5,576
0,100,0,250,True,17,0,False,0,37,5,576
0,100,0,251,True,17,0,False,0,38,5,576
0,100,0,252,True,17,0,False,0,39,5,576
0,100,0,253,True,17,0,False,0,40,5,576
0,100,0,254,True,17,0,False,0,41,5,576
11,0,1,255,False,100,100,False,3,41,5,576
11,0,1,256,False,100,100,False,3,41,5,576
9,0,1,257,False,100,100,False,3,41,5,576
11,91,1,258,True,75,75,True,3,41,5,576
11,91,1,259,True,75,75,True,3,41,5,576
11,0,1,260,False,100,100,False,3,41,5,576
11,0,1,261,False,100,100,False,3,41,5,576
11,0,1,262,False,100,100,False,3,41,5,576
11,0,1,263,False,100,100,False,3,41,5,576
11,0,1,264,False,100,100,False,3,41,5,576
11,0,1,265,False,100,100,False,3,41,5,576
11,0,1,266,False,100,100,False,3,41,5,576
11,0,1,267,False,100,100,False,3,41,5,576
9,0,1,268,False,100,100,False,3,41,5,576
9,0,1,269,False,100,100,False,3,41,5,576
0,100,0,270,True,8,0,False,0,41,5,576
0,100,0,271,True,8,0,False,0,41,5,576
0,100,0,272,True,8,0,False,0,41,5,576
0,100,0,273,True,8,0,False,0,41,5,576
0,100,0,274,True,8,0,False,0,41,5,576
0,100,0,275,True,8,0,False,0,41,5,576
0,100,0,276,True,8,0,False,0,41,5,576
0,100,0,277,True,8,0,False,0,41,5,576
0,100,0,278,True,17,0,False,0,41,5,576
0,100,0,279,True,8,0,False,0,41,5,576
0,100,0,280,True,17,0,False,0,41,5,576
0,100,0,281,True,8,0,False,0,41,5,576
0,100,0,282,True,8,0,False,0,41,5,576
0,100,0,283,True,17,0,False,0,41,5,576
0,100,0,284,True,8,0,False,0,41,5,576
9,0,1,285,False,100,100,False,3,41,5,576
9,0,1,286,False,100,100,False,3,41,5,576
11,0,1,287,False,100,100,False,3,41,5,576
11,91,1,288,True,75,75,True,3,41,5,576
11,91,1,289,True,75,75,True,3,41,5,576
9,0,1,290,False,100,100,False,3,41,5,576
11,0,1,291,False,100,100,False,3,41,5,576
11,0,1,292,False,100,100,False,3,41,5,576
9,0,1,293,False,100,100,False,3,41,5,576
11,0,1,294,False,100,100,False,3,41,5,576
9,0,1,295,False,100,100,False,3,41,5,576
11,0,1,296,False,100,100,False,3,41,5,576
11,0,1,297,False,100,100,False,3,41,5,576
11,0,1,298,False,100,100,False,3,41,5,576
11,0,1,299,False,100,100,False,3,41,5,576
11,0,1,225,False,100,100,False,3,26,5,60
11,0,1,226,False,100,100,False,3,26,5,60
9,0,1,227,False,100,100,False,3,26,5,60
9,94,1,228,True,75,75,True,3,26,5,60
11,91,1,229,True,75,75,True,3,26,5,60
9,0,1,230,False,100,100,False,3,26,5,60
11,0,1,231,False,100,100,False,3,26,5,60
11,0,1,232,False,100,100,False,3,26,5,60
9,0,1,233,False,100,100,False,3,26,5,60
11,0,1,234,False,100,100,False,3,26,5,60
11,0,1,235,False,100,100,False,3,26,5,60
9,0,1,236,False,100,100,False,3,26,5,60
11,0,1,237,False,100,100,False,3,26,5,60
11,0,1,238,False,100,100,False,3,26,5,60
11,0,1,239,False,100,100,False,3,26,5,60
0,100,0,240,True,58,0,False,0,27,5,60
0,100,0,241,True,58,0,False,0,28,5,60
0,100,0,242,True,58,0,False,0,29,5,60
0,100,0,243,True,67,0,False,0,30,5,60
0,100,0,244,True,58,0,False,0,31,5,60
0,100,0,245,True,67,0,False,0,32,5,60
0,100,0,246,True,58,0,False,0,33,5,60
0,100,0,247,True,58,0,False,0,34,5,60
0,100,0,248,True,58,0,False,0,35,5,60
0,100,0,249,True,58,0,False,0,36,5,60
0,100,0,250,True,58,0,False,0,37,5,60
0,100,0,251,True,58,0,False,0,38,5,60
0,100,0,252,True,58,0,False,0,39,5,60
0,100,0,253,True,58,0,False,0,40,5,60
0,100,0,254,True,58,0,False,0,41,5,60
11,0,1,255,False,100,100,False,3,41,5,60
11,0,1,256,False,100,100,False,3,41,5,60
9,0,1,257,False,100,100,False,3,41,5,60
11,91,1,258,True,75,75,True,3,41,5,60
11,91,1,259,True,75,75,True,3,41,5,60
11,0,1,260,False,100,100,False,3,41,5,60
11,0,1,261,False,100,100,False,3,41,5,60
11,0,1,262,False,100,100,False,3,41,5,60
11,0,1,263,False,100,100,False,3,41,5,60
11,0,1,264,False,100,100,False,3,41,5,60
11,0,1,265,False,100,100,False,3,41,5,60
11,0,1,266,False,100,100,False,3,41,5,60
11,0,1,267,False,100,100,False,3,41,5,60
9,0,1,268,False,100,100,False,3,41,5,60
9,0,1,269,False,100,100,False,3,41,5,60
0,100,0,270,True,58,0,False,0,41,5,60
0,100,0,271,True,58,0,False,0,41,5,60
0,100,0,272,True,58,0,False,0,41,5,60
0,100,0,273,True,58,0,False,0,41,5,60
0,100,0,274,True,58,0,False,0,41,5,60
0,100,0,275,True,58,0,False,0,41,5,60
0,100,0,276,True,58,0,False,0,41,5,60
0,100,0,277,True,58,0,False,0,41,5,60
0,100,0,278,True,58,0,False,0,41,5,60
0,100,0,279,True,58,0,False,0,41,5,60
0,100,0,280,True,58,0,False,0,41,5,60
0,100,0,281,True,58,0,False,0,41,5,60
0,100,0,282,True,58,0,False,0,41,5,60
0,100,0,283,True,58,0,False,0,41,5,60
0,100,0,284,True,58,0,False,0,41,5,60
9,0,1,285,False,100,100,False,3,41,5,60
9,0,1,286,False,100,100,False,3,41,5,60
11,0,1,287,False,100,100,False,3,41,5,60
11,91,1,288,True,75,75,True,3,41,5,60
11,91,1,289,True,75,75,True,3,41,5,60
9,0,1,290,False,100,100,False,3,41,5,60
11,0,1,291,False,100,100,False,3,41,5,60
11,0,1,292,False,100,100,False,3,41,5,60
9,0,1,293,False,100,100,False,3,41,5,60
11,0,1,294,False,100,100,False,3,41,5,60
9,0,1,295,False,100,100,False,3,41,5,60
11,0,1,296,False,100,100,False,3,41,5,60
11,0,1,297,False,100,100,False,3,41,5,60
11,0,1,298,False,100,100,False,3,41,5,60
11,0,1,299,False,100,100,False,3,41,5,60
11,0,1,225,False,100,100,False,3,34,7,119
11,0,1,226,False,100,100,False,3,34,7,119
9,0,1,227,False,100,100,False,3,34,7,119
9,94,1,228,True,75,75,True,3,34,7,119
11,91,1,229,True,75,75,True,3,34,7,119
9,0,1,230,False,100,100,False,3,34,7,119
11,0,1,231,False,100,100,False,3,34,7,119
11,0,1,232,False,100,100,False,3,34,7,119
9,0,1,233,False,100,100,False,3,34,7,119
11,0,1,234,False,100,100,False,3,34,7,119
11,0,1,235,False,100,100,False,3,34,7,119
9,0,1,236,False,100,100,False,3,34,7,119
11,0,1,237,False,100,100,False,3,34,7,119
11,0,1,238,False,100,100,False,3,34,7,119
11,0,1,239,False,100,100,False,3,34,7,119
7,0,1,240,False,100,100,False,2,34,7,119
5,0,1,241,False,100,100,False,2,34,7,119
7,0,1,242,False,100,100,False,2,34,7,119
5,0,1,243,False,100,100,False,2,34,7,119
7,0,1,244,False,100,100,False,2,34,7,119
5,0,1,245,False,100,100,False,2,34,7,119
7,0,1,246,False,100,100,False,3,34,7,119
7,0,1,247,False,100,100,False,3,34,7,119
0,100,0,248,True,58,0,False,0,35,7,119
0,100,0,249,True,58,0,False,0,36,7,119
0,100,0,250,True,58,0,False,0,37,7,119
0,100,0,251,True,58,0,False,0,38,7,119
0,100,0,252,True,58,0,False,0,39,7,119
0,100,0,253,True,58,0,False,0,40,7,119
0,100,0,254,True,58,0,False,0,41,7,119
11,0,1,255,False,100,100,False,3,41,7,119
11,0,1,256,False,100,100,False,3,41,7,119
9,0,1,257,False,100,100,False,3,41,7,119
11,91,1,258,True,75,75,True,3,41,7,119
11,91,1,259,True,75,75,True,3,41,7,119
11,0,1,260,False,100,100,False,3,41,7,119
11,0,1,261,False,100,100,False,3,41,7,119
11,0,1,262,False,100,100,False,3,41,7,119
11,0,1,263,False,100,100,False,3,41,7,119
11,0,1,264,False,100,100,False,3,41,7,119
11,0,1,265,False,100,100,False,3,41,7,119
11,0,1,266,False,100,100,False,3,41,7,119
11,0,1,267,False,100,100,False,3,41,7,119
9,0,1,268,False,100,100,False,3,41,7,119
9,0,1,269,False,100,100,False,3,41,7,119
5,0,1,270,False,100,100,False,2,41,7,119
7,0,1,271,False,100,100,False,2,41,7,119
7,0,1,272,False,100,100,False,2,41,7,119
5,0,1,273,False,100,100,False,2,41,7,119
7,0,1,274,False,100,100,False,2,41,7,119
7,0,1,275,False,100,100,False,2,41,7,119
9,0,1,276,False,100,100,False,3,41,7,119
7,0,1,277,False,100,100,False,3,41,7,119
0,100,0,278,True,58,0,False,0,41,7,119
0,100,0,279,True,58,0,False,0,41,7,119
0,100,0,280,True,58,0,False,0,41,7,119
0,100,0,281,True,58,0,False,0,41,7,119
0,100,0,282,True,58,0,False,0,41,7,119
0,100,0,283,True,58,0,False,0,41,7,119
0,100,0,284,True,58,0,False,0,41,7,119
9,0,1,285,False,100,100,False,3,41,7,119
9,0,1,286,False,100,100,False,3,41,7,119
11,0,1,287,False,100,100,False,3,41,7,119
11,91,1,288,True,75,75,True,3,41,7,119
11,91,1,289,True,75,75,True,3,41,7,119
9,0,1,290,False,100,100,False,3,41,7,119
11,0,1,291,False,100,100,False,3,41,7,119
11,0,1,292,False,100,100,False,3,41,7,119
